885,2564,996,2914
2871,2346,3020,2583
1037,1085,1103,1189
577,247,846,635
2551,1848,3004,2340
3848,174,3864,194
2504,2384,2563,2586
38,100,103,197
1551,1962,1730,2169
1479,2881,1654,3218
2674,3000,2767,3127
2899,1089,3003,1242
514,378,847,789
3564,538,3248,169
52,1951,115,2082
2626,2652,2874,3212
1956,155,2195,522
3308,1792,3536,2120
830,2236,894,2407
2703,1788,2883,2399
2950,890,2890,694
3507,342,3452,258
3098,2055,3031,1890
1520,2638,1667,2950
1340,2399,1367,2450
18,388,252,813
1994,270,2129,599
3380,558,3411,592
1144,2011,1234,2314
2637,1472,2689,1596
928,2211,931,2205
1220,2756,1124,2885
362,1135,409,1021
3189,1775,2812,2158
866,1734,842,1772
690,2557,602,2762
3911,822,3817,1098
821,1383,510,1763
1581,2217,1455,2549
838,1282,776,1412
3126,936,2899,1164
3024,2168,2732,2629
785,2510,510,2827
137,1797,93,1842
2902,272,2764,458
2390,1027,2016,1624
266,2120,255,2145
2904,2450,2862,2546
1879,2009,1741,2160
2097,2463,1924,2799
1927,2775,1776,3027
2462,1954,2310,2190
2230,501,2116,878
3815,1050,3391,1570
1100,2455,1040,2671
1798,397,1717,553
1639,2697,1595,2851
692,1014,689,1019
2155,681,2068,831
1424,1648,1265,1835
3478,2561,3349,2291
1514,2579,960,1954
3484,1071,3217,788
3906,2368,3929,2404
3269,2468,3359,2754
2551,1699,2435,1401
630,539,573,352
3871,1406,3857,1379
509,2132,372,1760
1082,1166,935,923
581,2438,442,2170
847,1787,865,1852
2451,768,2183,235
1672,2705,1572,2399
201,596,234,650
1033,2711,422,2044
632,2706,504,2556
2621,1957,2410,1717
1083,1021,896,754
3393,2935,3337,2822
3059,804,2846,567
1763,2208,1602,1656
2593,145,2561,108
1680,996,1523,792
444,18,209,-353
2932,1338,2720,911
1267,1462,1257,1451
3065,2393,3175,2559
325,369,52,-68
639,369,524,238
1900,2461,2213,2374
3786,2335,4165,2182
1908,2011,2042,1899
2254,2978,2290,2954
44,465,196,423
3534,151,3600,122
3328,870,3794,487
3773,1853,4061,1734
2305,239,2523,146
2871,2009,2829,2034
2964,1677,3238,1408
2454,1379,2247,1528
3838,535,3949,459
3067,1409,3774,1139
1440,451,1534,420
2801,1439,2943,1353
1056,1840,1511,1687
2001,2405,2217,2269
604,1308,653,1282
3133,2799,3202,2750
2782,2324,3174,1934
1306,2349,1612,2142
2382,165,2364,174
2189,95,2707,-269
1574,1285,1812,1117
3017,1315,3343,1211
1166,2144,1530,2031
