1060,269,1276,750
3112,972,3170,1113
2400,134,2549,525
2523,1966,2623,2329
2740,2101,2804,2176
1267,159,1454,604
177,416,388,1082
161,2571,300,2832
1535,2130,1809,2433
2989,930,3274,1327
3878,2618,4201,3085
3467,2057,3863,2552
596,1757,805,2219
592,2346,856,2872
3658,720,3971,1310
2309,2546,2462,2997
2609,1899,2879,2248
2874,1950,3117,2374
2034,1724,1979,1535
524,1585,666,1745
1618,2532,1759,2816
3223,459,3369,629
306,1222,525,1645
890,2062,951,2273
3991,2265,4190,2668
2233,2427,2648,3099
1569,612,1793,962
2256,927,2303,978
3999,2500,4058,2594
670,2857,1081,3403
2196,2139,1977,2418
2232,1172,2102,1502
1755,392,1452,697
1612,112,1403,752
1368,2993,1321,3132
3178,1374,3112,1552
1738,2395,1256,2911
1566,1423,1593,1321
876,2610,823,2764
1710,2736,1566,3144
3385,2953,3135,3429
2860,1344,2981,1037
834,2409,569,2854
1239,2086,1178,2165
1336,2931,1018,3354
3404,2878,2976,3367
178,2118,50,2274
737,608,499,1362
3763,2999,3369,3510
1178,1159,1091,1403
1619,444,1447,763
303,2500,207,2612
516,2357,284,2763
1292,1248,1052,1916
130,977,145,938
914,98,856,184
1205,54,893,750
3268,1524,2989,2100
1258,1424,1141,1658
3357,1649,3149,1896
623,2834,411,2600
783,2822,641,2409
1337,1011,963,602
2519,2163,2319,1543
736,580,552,303
1406,795,1277,582
749,872,619,510
2939,2959,2468,2335
2381,2770,2303,2575
347,2917,-142,2367
2375,399,2031,-116
2671,440,2610,339
2396,1583,2429,1677
3835,683,3935,845
401,566,281,360
3094,2895,2942,2369
1430,1316,1280,991
2597,1595,2404,962
2742,533,2654,352
261,154,142,-10
1015,149,867,-224
2736,2936,2644,2841
140,2158,13,1821
3627,1147,3565,1007
669,1856,171,1281
1347,129,1328,82
3850,2445,3393,1859
3260,1345,3187,1126
3807,1655,3679,1183
883,2113,761,1971
120,2409,424,2249
2637,2624,3357,2322
3055,2831,3833,2615
3514,1418,4133,1030
3222,2833,3429,2753
3248,441,3457,266
2653,2992,3389,2719
774,1155,934,1037
1905,2631,1925,2619
2479,2231,3074,1997
1591,1990,1700,1888
2441,2637,2724,2478
1260,2831,2024,2573
2515,1908,3002,1710
85,1990,714,1622
3097,551,3845,53
2253,1794,2629,1651
2941,516,3099,440
2263,1085,2313,1048
1745,1156,2035,1045
3239,2327,3706,2109
3434,2458,3809,2284
2967,2445,3833,2003
311,1091,628,777
1081,1108,1630,899
2804,1334,3206,1034
1373,1243,1656,985
628,872,957,604
