1135,2084
3171,1990
454,2199
977,1163
882,2542
340,989
2737,1049
1329,825
3747,2281
3879,2216
3024,563
3819,2780
3660,1453
2423,278
2201,2982
1638,1978
2075,1170
2424,1315
1063,2219
1203,510
2029,1807
2973,692
1685,692
9,2116
3197,2717
815,972
3147,652
38,1472
2103,2938
2103,2278
3563,1888
1025,2572
362,2350
3330,575
2558,2683
1930,1561
1938,2752
3343,138
3744,890
363,887
2568,302
784,2409
3389,983
449,1775
655,1103
2200,320
3117,1541
1189,1463
1152,180
1603,208
827,2768
3189,757
1812,1472
550,33
3674,2464
3523,2028
1601,2770
3220,1444
145,1311
3339,2194
661,931
249,149
2383,290
829,2242
288,2952
1807,1872
1246,1039
216,1520
3892,1722
917,2316
3994,85
964,2990
3234,1326
839,523
1073,1186
2236,2950
723,998
2578,2911
147,811
2311,169
2702,2775
2468,2880
3403,788
2868,2583
1550,1609
2114,19
691,1005
2665,2187
2364,989
1088,1972
2047,2876
1604,403
3571,2297
1856,811
3945,47
2125,37
614,2235
794,524
2573,2369
3759,2955
2774,2198
2495,1898
3946,1314
918,2
3295,1374
2079,1941
1407,820
1033,2582
2711,101
3211,2835
3528,565
498,1538
908,1552
